EE Provider ID	EE UID	Client Unique ID	Client ID	Entry Exit Group Id	Entry Exit Household Id		Entry Date	Housing Move-in Date(5584)	Exit Date	Destination	Reason for Leaving	Entry Exit Type	Entry Exit Date Added	Entry Exit Date Updated
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	636895	dfem07211964d130f655	393112				2/10/2015		2/23/2015	Staying or living with family, temporary tenure (HUD)	Left for housing opp. before completing program	HUD	2/19/2015	2/24/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	638546	akmm04251976a250k560	248988				2/20/2015		2/21/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/23/2015	2/23/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	638548	jhmm07211960j500h543	351045				2/20/2015		3/5/2015	Other (HUD)	Completed program	HUD	2/23/2015	3/6/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	638549	ddnm03181960d130d542	196082				2/21/2015		4/12/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/23/2015	4/14/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	638550	asom03261979a650s300	288078				2/21/2015		2/23/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/23/2015	2/24/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	638551	wgem04021992w450g626	292185				2/21/2015		2/26/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/23/2015	2/27/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	638559	rknm11131982r500k520	194903				2/22/2015		3/11/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/23/2015	3/12/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	638560	jczf07051994j255c263	336462				2/22/2015		2/23/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/23/2015	2/24/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	638561	sfaf07051963s500f652	359796				2/20/2015		2/27/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/23/2015	3/2/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	639055	amif04231996a450m253	373190				2/23/2015		2/27/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/24/2015	3/2/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	639057	pusm08081966p362u523	393476				2/23/2015		2/24/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/24/2015	2/25/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	639058	glcm11251973g626l220	393477				2/23/2015		3/17/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/24/2015	3/18/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	639059	bknm01041989b653k520	373473				2/23/2015		3/13/2015	Transitional housing for homeless persons (including homeless youth) (HUD)	Left for housing opp. before completing program	HUD	2/24/2015	3/18/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	639060	akmm04251976a250k560	248988				2/23/2015		2/24/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/24/2015	2/25/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	639061	tprm10151969t360p625	217257				2/23/2015		3/5/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/24/2015	3/6/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	639062	wmom10021971w650m600	136239				2/23/2015		2/27/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/24/2015	3/2/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	639554	lrsm12071971l165r200	230675				2/24/2015		3/8/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/25/2015	3/9/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	639555	jllm07231991j235l400	393541				2/24/2015		4/15/2015	Other (HUD)	Other	HUD	2/25/2015	4/16/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	639600	bmmf09011966b623m254	367431				2/16/2015		2/24/2015	Data not collected (HUD)	Unknown/Disappeared	HUD	2/25/2015	2/25/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	640464	esef11081952e450s650	2054				2/24/2015		3/5/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/27/2015	3/6/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	640465	mjnf12021964m250j520	364950				2/25/2015		3/5/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/27/2015	3/6/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	640466	swim12141973s300w340	9300				2/25/2015		2/27/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/27/2015	3/2/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	640467	mpim03041963m240p632	135062				2/26/2015		2/27/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	2/27/2015	3/2/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641447	jczf07051994j255c263	336462				2/27/2015		3/1/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/2/2015	3/2/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641448	dmef03291973d620m620	393811				2/27/2015		3/25/2015	Other (HUD)	Completed program	HUD	3/2/2015	3/25/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641452	jncm10311971j520n242	305161				2/27/2015		3/1/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/2/2015	3/2/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641453	ahrm05141978a536h632	322921				2/28/2015		3/2/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/2/2015	3/3/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641454	milm08051977m620i242	393810				2/28/2015		3/1/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/2/2015	3/2/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641455	shnm06191975s500h536	175205				2/28/2015		3/5/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/2/2015	3/6/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641456	dlom09111992d250l300	216474				2/28/2015		3/9/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/2/2015	3/10/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641457	ctnm05251964c642t534	165730				2/28/2015		4/15/2015	Other (HUD)	Other	HUD	3/2/2015	4/16/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641458	gwlm11181961g626w452	332566				2/27/2015		3/9/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/2/2015	3/10/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641459	asom03261979a650s300	288078				3/1/2015		3/3/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/2/2015	3/4/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641462	gbrm01011960g600b635	270573				3/1/2015		3/3/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/2/2015	3/4/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641463	jmrm02151960j520m610	376327				3/1/2015		3/8/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/2/2015	3/9/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641910	sflf06281978s600f453	390304				3/2/2015		3/5/2015	Other (HUD)	Completed program	HUD	3/3/2015	3/6/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641911	marf05091981m000a165	192423				3/2/2015		3/4/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/3/2015	3/5/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641912	amif04231996a450m253	373190				3/2/2015		4/1/2015	Other (HUD)	Completed program	HUD	3/3/2015	4/1/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641913	shnf08281977s630h520	393933				3/2/2015		3/13/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/3/2015	3/16/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641914	mhnf07211969m600h534	192021				3/2/2015		3/5/2015	Other (HUD)	Completed program	HUD	3/3/2015	3/6/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641916	bmem01121978b100m200	198791				3/2/2015		3/5/2015	Other (HUD)	Completed program	HUD	3/3/2015	3/6/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641917	jgam04231963j160g650	349449				3/2/2015		3/6/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/3/2015	3/9/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641918	dnwm02251969d130n251	390305				3/2/2015		3/5/2015	Other (HUD)	Completed program	HUD	3/3/2015	3/6/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641919	tltm07141969t650l300	374526				3/2/2015		3/3/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/3/2015	3/4/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641920	swlm03181971s500w452	219636				3/2/2015		3/12/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/3/2015	3/13/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	641921	jhnm03251968j500h536	123153				3/2/2015		3/5/2015	Other (HUD)	Completed program	HUD	3/3/2015	3/6/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	642013	mdum08251983m240d242	393809				3/1/2015		3/2/2015	No exit interview completed (HUD)	Unknown/Disappeared	HUD	3/3/2015	3/3/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	642412	mjnm11161965m623j520	378313				3/3/2015		3/5/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/4/2015	3/6/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	642413	abam05181974a412b653	394031				3/3/2015		5/1/2015	Other (HUD)	Completed program	HUD	3/4/2015	5/1/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	642414	esom06091967e620s300	175581				3/3/2015		3/8/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/4/2015	3/9/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	642850	thnm09101963t520h535	206814				3/4/2015		3/8/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/5/2015	3/9/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	643392	eewm10251973e640e363	385332				3/5/2015		3/8/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/6/2015	3/9/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	643393	pimm10111970p400i550	281794				3/5/2015		3/12/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/6/2015	3/13/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644510	mjnm11161965m623j520	378313				3/6/2015		3/9/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/9/2015	3/10/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644511	cadm06151996c300a536	389097				3/7/2015		3/8/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/9/2015	3/9/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644512	esef11081952e450s650	2054				3/7/2015		3/9/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/9/2015	3/10/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644513	csnf09051964c643s536	216983				3/8/2015		6/9/2015	Other (HUD)	Completed program	HUD	3/9/2015	6/9/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644514	fdcm07221970f652d260	149595				3/8/2015		3/19/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/9/2015	3/20/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644982	kbof10201978k520b650	195816				3/9/2015		3/14/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/10/2015	3/16/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644983	cltf02151990c240l340	347855				2/22/2015		3/10/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/10/2015	3/11/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644984	mbif03271992m240b400	392389				3/4/2015		3/5/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/10/2015	3/10/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644985	djhm11071963d242j525	387175				3/9/2015		3/11/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/10/2015	3/12/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644986	mbym07071955m240b300	394582				2/26/2015		3/12/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/10/2015	3/13/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644987	esom06091967e620s300	175581				3/9/2015		3/17/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/10/2015	3/18/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644988	aslm02221970a415s462	324453				3/9/2015		3/19/2015	Other (HUD)	Other	HUD	3/10/2015	3/20/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644989	blnm02271951b400l500	167439				3/9/2015		3/12/2015	Other (HUD)	Other	HUD	3/10/2015	3/13/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644990	mbwm01041968m240b260	373728				3/9/2015		3/18/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/10/2015	3/19/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	644991	cplm06011971c415p426	394583				3/8/2015		3/25/2015	Other (HUD)	Completed program	HUD	3/10/2015	3/25/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	645129	dtym03311982d500t460	322894				1/25/2015		3/11/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/10/2015	3/12/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	645430	wbom01251964w450b620	123122				3/9/2015		4/17/2015	Other (HUD)	Completed program	HUD	3/11/2015	4/17/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	645431	wdvm11221964w400d120	379956				3/4/2015		4/1/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/11/2015	4/2/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	645435	tltm07141969t650l300	374526				3/4/2015		3/13/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/11/2015	3/16/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	645436	smmf03121966s630m254	158174				3/10/2015		4/1/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/11/2015	4/2/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	645437	rgif03021979r300g620	390201				3/10/2015		3/12/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/11/2015	3/13/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	645995	zgim06111993z260g520	394826				3/9/2015		4/28/2015	Emergency shelter, incl. hotel/motel paid for w/ ES voucher, or RHY-funded Host Home shelter (HUD)	Needs could not be met	HUD	3/12/2015	4/29/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	645996	jwlm05231944j520w452	361596				3/11/2015		6/24/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/12/2015	6/25/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	646464	cnof04281959c465n550	363624				3/12/2015		3/13/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/13/2015	3/16/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	646465	nwam02141961n350w160	299942				3/12/2015		3/13/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/13/2015	3/16/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	646466	djhm11071963d242j525	387175				3/12/2015		3/19/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/13/2015	3/20/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	646467	swlm09061986s315w426	388135				3/12/2015		4/9/2015	Other (HUD)	Completed program	HUD	3/13/2015	4/9/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	647416	jelm07301960j000e430	395020				3/13/2015		3/16/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/16/2015	3/17/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	647417	swlm03181971s500w452	219636				3/13/2015		3/14/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/16/2015	3/16/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	647418	nfrm07151956n425f656	290980				3/14/2015		3/20/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/16/2015	3/23/2015
XXXClosed2015 Urban Ministries of Durham- Durham County- Journey Entry- ESG(1970)	647419	tprm10151969t360p625	217257				3/15/2015		3/18/2015	Staying or living with family, temporary tenure (HUD)	Other	HUD	3/16/2015	3/19/2015
